submission_id,func_code,assignment_id,func_name,description,test,correct,normalized,representative,user
2718,"def remove_extras(lst):
    for i in range(len(lst)):
        if lst[i] in lst[:i]+lst[i+1:]:
            lst.pop(i)
    return lst
        
",3,remove_extras,"Task: Duplicate elimination


Write a function remove_extras(lst) that takes in a list and returns a new list with
all repeated occurrences of any element removed. For example, remove_extras([5,
2, 1, 2, 3]) returns the list [5, 2, 1, 3].","from collections import OrderedDict
assert remove_extras([1, 1, 1, 2, 3])==[1, 2, 3] and remove_extras([1, 5, 1, 1, 3, 2])==[1, 5, 3, 2] and remove_extras([])==[] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1]",False,"Module(body=[FunctionDef(name='remove_extras', args=arguments(posonlyargs=[], args=[arg(arg='x_0')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[For(target=Name(id='x_1', ctx=Store()), iter=Call(func=Name(id='range', ctx=Load()), args=[Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[])], keywords=[]), body=[If(test=Compare(left=Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_1', ctx=Load()), ctx=Load()), ops=[In()], comparators=[BinOp(left=Subscript(value=Name(id='x_0', ctx=Load()), slice=Slice(upper=Name(id='x_1', ctx=Load())), ctx=Load()), op=Add(), right=Subscript(value=Name(id='x_0', ctx=Load()), slice=Slice(lower=BinOp(left=Name(id='x_1', ctx=Load()), op=Add(), right=Constant(value=1))), ctx=Load()))]), body=[Expr(value=Call(func=Attribute(value=Name(id='x_0', ctx=Load()), attr='pop', ctx=Load()), args=[Name(id='x_1', ctx=Load())], keywords=[]))], orelse=[])], orelse=[]), Return(value=Name(id='x_0', ctx=Load()))], decorator_list=[])], type_ignores=[])","def remove_extras(lst):
    for i in range(len(lst)):
        if lst[i] in lst[:i]+lst[i+1:]:
            lst.pop(i)
    return lst
        
",
2883,"def remove_extras(lst):
    for i in range(len(lst)):
        if lst[i] in lst[i+1:]:
            lst.pop(i)
    return lst
",3,remove_extras,"Task: Duplicate elimination


Write a function remove_extras(lst) that takes in a list and returns a new list with
all repeated occurrences of any element removed. For example, remove_extras([5,
2, 1, 2, 3]) returns the list [5, 2, 1, 3].","from collections import OrderedDict
assert remove_extras([1, 1, 1, 2, 3])==[1, 2, 3] and remove_extras([1, 5, 1, 1, 3, 2])==[1, 5, 3, 2] and remove_extras([])==[] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1]",False,"Module(body=[FunctionDef(name='remove_extras', args=arguments(posonlyargs=[], args=[arg(arg='x_0')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[For(target=Name(id='x_1', ctx=Store()), iter=Call(func=Name(id='range', ctx=Load()), args=[Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[])], keywords=[]), body=[If(test=Compare(left=Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_1', ctx=Load()), ctx=Load()), ops=[In()], comparators=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Slice(lower=BinOp(left=Name(id='x_1', ctx=Load()), op=Add(), right=Constant(value=1))), ctx=Load())]), body=[Expr(value=Call(func=Attribute(value=Name(id='x_0', ctx=Load()), attr='pop', ctx=Load()), args=[Name(id='x_1', ctx=Load())], keywords=[]))], orelse=[])], orelse=[]), Return(value=Name(id='x_0', ctx=Load()))], decorator_list=[])], type_ignores=[])","def remove_extras(lst):
    for i in range(len(lst)):
        if lst[i] in lst[i+1:]:
            lst.pop(i)
    return lst
",
2817,"def remove_extras(lst):
    for k in range(len(lst)):
        if lst[k] in lst[:k]:
            return lst[:k] + lst[k+1:]
        else:
            return lst
",3,remove_extras,"Task: Duplicate elimination


Write a function remove_extras(lst) that takes in a list and returns a new list with
all repeated occurrences of any element removed. For example, remove_extras([5,
2, 1, 2, 3]) returns the list [5, 2, 1, 3].","from collections import OrderedDict
assert remove_extras([1, 1, 1, 2, 3])==[1, 2, 3] and remove_extras([1, 5, 1, 1, 3, 2])==[1, 5, 3, 2] and remove_extras([])==[] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1]",False,"Module(body=[FunctionDef(name='remove_extras', args=arguments(posonlyargs=[], args=[arg(arg='x_0')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[For(target=Name(id='x_1', ctx=Store()), iter=Call(func=Name(id='range', ctx=Load()), args=[Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[])], keywords=[]), body=[If(test=Compare(left=Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_1', ctx=Load()), ctx=Load()), ops=[In()], comparators=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Slice(upper=Name(id='x_1', ctx=Load())), ctx=Load())]), body=[Return(value=BinOp(left=Subscript(value=Name(id='x_0', ctx=Load()), slice=Slice(upper=Name(id='x_1', ctx=Load())), ctx=Load()), op=Add(), right=Subscript(value=Name(id='x_0', ctx=Load()), slice=Slice(lower=BinOp(left=Name(id='x_1', ctx=Load()), op=Add(), right=Constant(value=1))), ctx=Load())))], orelse=[Return(value=Name(id='x_0', ctx=Load()))])], orelse=[])], decorator_list=[])], type_ignores=[])","def remove_extras(lst):
    for k in range(len(lst)):
        if lst[k] in lst[:k]:
            return lst[:k] + lst[k+1:]
        else:
            return lst
",
2813,"def remove_extras(lst):
    for k in range(len(lst)):
        if lst[k] in lst[:k]:
            return lst.remove(lst[k])
        else:
            return lst
",3,remove_extras,"Task: Duplicate elimination


Write a function remove_extras(lst) that takes in a list and returns a new list with
all repeated occurrences of any element removed. For example, remove_extras([5,
2, 1, 2, 3]) returns the list [5, 2, 1, 3].","from collections import OrderedDict
assert remove_extras([1, 1, 1, 2, 3])==[1, 2, 3] and remove_extras([1, 5, 1, 1, 3, 2])==[1, 5, 3, 2] and remove_extras([])==[] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1]",False,"Module(body=[FunctionDef(name='remove_extras', args=arguments(posonlyargs=[], args=[arg(arg='x_0')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[For(target=Name(id='x_1', ctx=Store()), iter=Call(func=Name(id='range', ctx=Load()), args=[Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[])], keywords=[]), body=[If(test=Compare(left=Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_1', ctx=Load()), ctx=Load()), ops=[In()], comparators=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Slice(upper=Name(id='x_1', ctx=Load())), ctx=Load())]), body=[Return(value=Call(func=Attribute(value=Name(id='x_0', ctx=Load()), attr='remove', ctx=Load()), args=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_1', ctx=Load()), ctx=Load())], keywords=[]))], orelse=[Return(value=Name(id='x_0', ctx=Load()))])], orelse=[])], decorator_list=[])], type_ignores=[])","def remove_extras(lst):
    for k in range(len(lst)):
        if lst[k] in lst[:k]:
            return lst.remove(lst[k])
        else:
            return lst
",
2933,"def remove_extras(lst):
    for i in range(0, len(lst)-1):
        num = lst[i]
        if lst.count(num) > 1:
            lst.pop(i)
    return lst
",3,remove_extras,"Task: Duplicate elimination


Write a function remove_extras(lst) that takes in a list and returns a new list with
all repeated occurrences of any element removed. For example, remove_extras([5,
2, 1, 2, 3]) returns the list [5, 2, 1, 3].","from collections import OrderedDict
assert remove_extras([1, 1, 1, 2, 3])==[1, 2, 3] and remove_extras([1, 5, 1, 1, 3, 2])==[1, 5, 3, 2] and remove_extras([])==[] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1]",False,"Module(body=[FunctionDef(name='remove_extras', args=arguments(posonlyargs=[], args=[arg(arg='x_0')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[For(target=Name(id='x_1', ctx=Store()), iter=Call(func=Name(id='range', ctx=Load()), args=[Constant(value=0), BinOp(left=Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[]), op=Sub(), right=Constant(value=1))], keywords=[]), body=[Assign(targets=[Name(id='x_2', ctx=Store())], value=Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_1', ctx=Load()), ctx=Load())), If(test=Compare(left=Call(func=Attribute(value=Name(id='x_0', ctx=Load()), attr='count', ctx=Load()), args=[Name(id='x_2', ctx=Load())], keywords=[]), ops=[Gt()], comparators=[Constant(value=1)]), body=[Expr(value=Call(func=Attribute(value=Name(id='x_0', ctx=Load()), attr='pop', ctx=Load()), args=[Name(id='x_1', ctx=Load())], keywords=[]))], orelse=[])], orelse=[]), Return(value=Name(id='x_0', ctx=Load()))], decorator_list=[])], type_ignores=[])","def remove_extras(lst):
    for i in range(0, len(lst)-1):
        num = lst[i]
        if lst.count(num) > 1:
            lst.pop(i)
    return lst
",
2932,"def remove_extras(lst):
    for i in range(0, len(lst)-1):
        if lst.count(lst[i]) > 1:
            lst.pop(i)
    return lst
",3,remove_extras,"Task: Duplicate elimination


Write a function remove_extras(lst) that takes in a list and returns a new list with
all repeated occurrences of any element removed. For example, remove_extras([5,
2, 1, 2, 3]) returns the list [5, 2, 1, 3].","from collections import OrderedDict
assert remove_extras([1, 1, 1, 2, 3])==[1, 2, 3] and remove_extras([1, 5, 1, 1, 3, 2])==[1, 5, 3, 2] and remove_extras([])==[] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1]",False,"Module(body=[FunctionDef(name='remove_extras', args=arguments(posonlyargs=[], args=[arg(arg='x_0')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[For(target=Name(id='x_1', ctx=Store()), iter=Call(func=Name(id='range', ctx=Load()), args=[Constant(value=0), BinOp(left=Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[]), op=Sub(), right=Constant(value=1))], keywords=[]), body=[If(test=Compare(left=Call(func=Attribute(value=Name(id='x_0', ctx=Load()), attr='count', ctx=Load()), args=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_1', ctx=Load()), ctx=Load())], keywords=[]), ops=[Gt()], comparators=[Constant(value=1)]), body=[Expr(value=Call(func=Attribute(value=Name(id='x_0', ctx=Load()), attr='pop', ctx=Load()), args=[Name(id='x_1', ctx=Load())], keywords=[]))], orelse=[])], orelse=[]), Return(value=Name(id='x_0', ctx=Load()))], decorator_list=[])], type_ignores=[])","def remove_extras(lst):
    for i in range(0, len(lst)-1):
        if lst.count(lst[i]) > 1:
            lst.pop(i)
    return lst
",
2934,"def remove_extras(lst):
    for i in range(0, len(lst)-2):
        num = lst[i]
        if lst.count(num) > 1:
            lst.pop(i)
    return lst
",3,remove_extras,"Task: Duplicate elimination


Write a function remove_extras(lst) that takes in a list and returns a new list with
all repeated occurrences of any element removed. For example, remove_extras([5,
2, 1, 2, 3]) returns the list [5, 2, 1, 3].","from collections import OrderedDict
assert remove_extras([1, 1, 1, 2, 3])==[1, 2, 3] and remove_extras([1, 5, 1, 1, 3, 2])==[1, 5, 3, 2] and remove_extras([])==[] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1]",False,"Module(body=[FunctionDef(name='remove_extras', args=arguments(posonlyargs=[], args=[arg(arg='x_0')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[For(target=Name(id='x_1', ctx=Store()), iter=Call(func=Name(id='range', ctx=Load()), args=[Constant(value=0), BinOp(left=Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[]), op=Sub(), right=Constant(value=2))], keywords=[]), body=[Assign(targets=[Name(id='x_2', ctx=Store())], value=Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_1', ctx=Load()), ctx=Load())), If(test=Compare(left=Call(func=Attribute(value=Name(id='x_0', ctx=Load()), attr='count', ctx=Load()), args=[Name(id='x_2', ctx=Load())], keywords=[]), ops=[Gt()], comparators=[Constant(value=1)]), body=[Expr(value=Call(func=Attribute(value=Name(id='x_0', ctx=Load()), attr='pop', ctx=Load()), args=[Name(id='x_1', ctx=Load())], keywords=[]))], orelse=[])], orelse=[]), Return(value=Name(id='x_0', ctx=Load()))], decorator_list=[])], type_ignores=[])","def remove_extras(lst):
    for i in range(0, len(lst)-2):
        num = lst[i]
        if lst.count(num) > 1:
            lst.pop(i)
    return lst
",
2850,"def remove_extras(lst):
    for i in range (0, len(lst)):
        for j in range (i + 1, len(lst)):
            if lst[j] == lst[i]:
                lst.pop(j)
                print (lst)
            else:
                continue
            return remove_extras(lst)
",3,remove_extras,"Task: Duplicate elimination


Write a function remove_extras(lst) that takes in a list and returns a new list with
all repeated occurrences of any element removed. For example, remove_extras([5,
2, 1, 2, 3]) returns the list [5, 2, 1, 3].","from collections import OrderedDict
assert remove_extras([1, 1, 1, 2, 3])==[1, 2, 3] and remove_extras([1, 5, 1, 1, 3, 2])==[1, 5, 3, 2] and remove_extras([])==[] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1]",False,"Module(body=[FunctionDef(name='remove_extras', args=arguments(posonlyargs=[], args=[arg(arg='x_0')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[For(target=Name(id='x_1', ctx=Store()), iter=Call(func=Name(id='range', ctx=Load()), args=[Constant(value=0), Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[])], keywords=[]), body=[For(target=Name(id='x_2', ctx=Store()), iter=Call(func=Name(id='range', ctx=Load()), args=[BinOp(left=Name(id='x_1', ctx=Load()), op=Add(), right=Constant(value=1)), Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[])], keywords=[]), body=[If(test=Compare(left=Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_2', ctx=Load()), ctx=Load()), ops=[Eq()], comparators=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_1', ctx=Load()), ctx=Load())]), body=[Expr(value=Call(func=Attribute(value=Name(id='x_0', ctx=Load()), attr='pop', ctx=Load()), args=[Name(id='x_2', ctx=Load())], keywords=[])), Expr(value=Call(func=Name(id='print', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[]))], orelse=[Continue()]), Return(value=Call(func=Name(id='remove_extras', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[]))], orelse=[])], orelse=[])], decorator_list=[])], type_ignores=[])","def remove_extras(lst):
    for i in range (0, len(lst)):
        for j in range (i + 1, len(lst)):
            if lst[j] == lst[i]:
                lst.pop(j)
                print (lst)
            else:
                continue
            return remove_extras(lst)
",
2851,"def remove_extras(lst):
    for i in range (0, len(lst)):
        for j in range (i + 1, len(lst)):
            if lst[j] == lst[i]:
                lst.pop(j)
                return remove_extras(lst)
",3,remove_extras,"Task: Duplicate elimination


Write a function remove_extras(lst) that takes in a list and returns a new list with
all repeated occurrences of any element removed. For example, remove_extras([5,
2, 1, 2, 3]) returns the list [5, 2, 1, 3].","from collections import OrderedDict
assert remove_extras([1, 1, 1, 2, 3])==[1, 2, 3] and remove_extras([1, 5, 1, 1, 3, 2])==[1, 5, 3, 2] and remove_extras([])==[] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1]",False,"Module(body=[FunctionDef(name='remove_extras', args=arguments(posonlyargs=[], args=[arg(arg='x_0')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[For(target=Name(id='x_1', ctx=Store()), iter=Call(func=Name(id='range', ctx=Load()), args=[Constant(value=0), Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[])], keywords=[]), body=[For(target=Name(id='x_2', ctx=Store()), iter=Call(func=Name(id='range', ctx=Load()), args=[BinOp(left=Name(id='x_1', ctx=Load()), op=Add(), right=Constant(value=1)), Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[])], keywords=[]), body=[If(test=Compare(left=Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_2', ctx=Load()), ctx=Load()), ops=[Eq()], comparators=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_1', ctx=Load()), ctx=Load())]), body=[Expr(value=Call(func=Attribute(value=Name(id='x_0', ctx=Load()), attr='pop', ctx=Load()), args=[Name(id='x_2', ctx=Load())], keywords=[])), Return(value=Call(func=Name(id='remove_extras', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[]))], orelse=[])], orelse=[])], orelse=[])], decorator_list=[])], type_ignores=[])","def remove_extras(lst):
    for i in range (0, len(lst)):
        for j in range (i + 1, len(lst)):
            if lst[j] == lst[i]:
                lst.pop(j)
                return remove_extras(lst)
",
2858,"def remove_extras(lst):
    for i in range(1,len(lst)):
        if i in lst[i:]:
            lst = lst.remove(i)
    return lst
",3,remove_extras,"Task: Duplicate elimination


Write a function remove_extras(lst) that takes in a list and returns a new list with
all repeated occurrences of any element removed. For example, remove_extras([5,
2, 1, 2, 3]) returns the list [5, 2, 1, 3].","from collections import OrderedDict
assert remove_extras([1, 1, 1, 2, 3])==[1, 2, 3] and remove_extras([1, 5, 1, 1, 3, 2])==[1, 5, 3, 2] and remove_extras([])==[] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1] and remove_extras([3, 4, 5, 1, 3])==[3, 4, 5, 1]",False,"Module(body=[FunctionDef(name='remove_extras', args=arguments(posonlyargs=[], args=[arg(arg='x_0')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[For(target=Name(id='x_1', ctx=Store()), iter=Call(func=Name(id='range', ctx=Load()), args=[Constant(value=1), Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[])], keywords=[]), body=[If(test=Compare(left=Name(id='x_1', ctx=Load()), ops=[In()], comparators=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Slice(lower=Name(id='x_1', ctx=Load())), ctx=Load())]), body=[Assign(targets=[Name(id='x_0', ctx=Store())], value=Call(func=Attribute(value=Name(id='x_0', ctx=Load()), attr='remove', ctx=Load()), args=[Name(id='x_1', ctx=Load())], keywords=[]))], orelse=[])], orelse=[]), Return(value=Name(id='x_0', ctx=Load()))], decorator_list=[])], type_ignores=[])","def remove_extras(lst):
    for i in range(1,len(lst)):
        if i in lst[i:]:
            lst = lst.remove(i)
    return lst
",
